Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check
0,-1.2395040756535771,0,0,0,0,1,-0.6497911073537496,0,1.0935731482027076,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.02355872391204165,1,0,0,0,1,0.6332900067117551,1,-0.3792192900998326,2,2,0,0,1,0,1,0,1,0,0,1,0
0,-1.2802480369298874,0,0,0,0,1,0.17623391038013098,1,3.4242690414751364,0,0,0,0,0,0,1,0,1,0,0,0,1
0,-0.42462485012737144,0,0,0,0,0,-1.4608579255713225,0,-0.5612767630980767,1,0,0,1,1,0,0,1,0,1,0,0,0
0,0.10504664646466222,0,0,1,0,1,-1.042028339114707,0,-0.5586334355715918,2,2,0,0,0,1,0,0,1,0,0,0,0
1,-0.13941712119319946,0,0,0,0,0,-1.4824642137615447,0,-0.588496692634807,2,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.22090504374582004,1,1,0,0,1,0.7014329156193795,0,-0.3089855001873849,2,2,0,1,0,0,1,0,0,1,0,0,1
1,0.8791819107145575,0,0,1,0,1,-0.12625412428298008,0,-0.5376309968611577,3,3,0,1,0,1,0,0,0,1,0,0,1
0,-1.2395040756535771,0,0,0,0,1,0.19451615423339633,1,2.081881590425073,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1.0014137945434884,1,0,0,1,1,0.7346733589889521,0,-0.492201692772875,3,1,1,1,0,0,1,0,0,1,0,0,1
0,1.2051336009250397,1,1,1,0,0,0.1529656000214305,0,-0.5385068880394576,3,4,0,1,1,1,0,0,0,0,1,0,0
1,-0.7098325790615434,0,0,0,0,0,-1.477478147256109,0,-0.5186293167857703,1,0,0,1,1,0,0,1,0,1,0,1,0
0,-1.2395040756535771,0,0,0,0,0,-1.477478147256109,1,0.12471959657527029,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1.5310852911355222,1,0,1,1,1,1.3130570736195162,0,-0.495617400859357,3,4,1,1,1,0,1,0,0,0,1,0,0
1,-0.46536881140368175,0,0,0,0,1,-0.6597632403646212,0,-0.4285951782086723,1,0,0,0,0,1,0,0,1,0,0,0,1
1,-0.38388088885106114,0,0,1,0,1,-0.5101812452015443,0,-0.42658336565851496,1,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.076528230548336,0,0,0,0,0,-1.4691680364137156,0,-0.3235766681335812,0,0,0,1,0,0,0,1,0,1,0,0,0
1,-1.1580161531009565,0,0,0,0,0,-1.504070501951767,0,-0.2106827172812964,0,0,0,1,1,0,0,1,0,0,1,1,0
0,-1.1987601143772668,0,1,0,1,1,1.1368827237607813,1,2.2219568027085583,0,4,1,0,1,0,1,0,1,0,0,1,0
0,-0.38388088885106114,1,0,0,1,1,0.9540602852281315,0,-0.2123363829818653,1,2,1,0,0,0,1,0,1,0,0,0,1
0,-0.26164900502213034,0,1,1,1,0,-0.34065498401672384,0,-0.4312579435375742,2,4,1,1,1,1,0,0,0,1,0,1,0
1,-0.9950403079957154,0,0,0,0,0,-1.4874502802669807,0,-0.407047413019441,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-0.26164900502213034,1,0,0,0,1,0.6366140510487127,1,-0.3041526583173749,2,1,1,0,0,0,1,0,1,0,0,0,1
0,-1.2395040756535771,1,0,0,0,1,0.4870320558856357,0,2.424287664895814,0,1,0,0,0,0,1,0,1,0,0,0,1
0,1.4088534073065913,1,1,1,1,0,1.708618349717431,1,-0.4676246017738456,3,6,1,1,1,0,1,0,0,0,1,1,0
0,1.5718292524118322,1,0,0,1,1,0.9607083739020461,1,-0.515184179909585,3,2,1,1,1,0,1,0,0,0,1,0,0
0,1.082901717096109,1,1,1,0,0,0.5003282332334644,0,-0.5117471492378143,3,5,1,1,1,1,0,0,0,1,0,1,0
1,0.2680224915699033,1,0,0,1,0,1.1701231671303538,0,-0.37527109171439116,2,3,1,1,0,0,1,0,0,1,0,0,1
1,-0.46536881140368175,0,0,0,0,0,-1.5024084797832884,0,-0.5630992172763368,1,0,0,1,0,0,0,1,0,0,1,0,0
0,-1.2802480369298874,0,0,0,0,0,-1.499084435446331,1,0.4826895835219538,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.6347181430566958,0,0,0,0,0,-1.4824642137615447,0,-0.6189733743096378,2,0,0,1,1,0,0,1,0,0,1,0,0
0,-0.05792919864057891,0,1,0,0,1,-0.47860282400045034,0,-0.4832457345162441,2,4,1,1,1,1,0,0,0,1,0,1,0
1,1.2866215234776603,1,1,1,1,0,1.6138830861141487,0,-0.4635364338135358,3,6,1,1,0,0,1,0,0,1,0,0,1
1,0.5532302205040753,1,0,0,0,1,0.5053142997389005,0,-0.4684062062645806,2,1,0,0,1,0,1,0,1,0,0,0,0
0,0.797693988161937,1,0,1,1,1,0.5368927209399946,0,-0.488806896639134,3,4,1,1,1,1,0,0,0,0,1,0,0
1,1.4088534073065913,1,0,0,0,1,-1.3262341299245533,0,-0.6243509115959311,3,0,0,1,0,0,0,1,0,0,1,0,0
0,1.4088534073065913,1,0,0,0,0,-0.3290208288373734,0,-0.5728526717858263,3,1,0,0,0,1,0,0,1,0,0,0,1
0,-1.1172721918246462,1,0,0,0,0,0.3573943267443021,1,0.802722533808527,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1.5718292524118322,1,0,1,1,0,1.477597268298901,0,-0.48997388418032356,3,5,1,1,0,0,1,0,0,0,1,0,1
0,-0.9542963467194051,0,0,0,1,1,0.42719925782040497,1,0.23930890217939887,0,1,1,0,1,0,1,0,1,0,0,0,0
0,-0.26164900502213034,1,1,0,0,1,1.0039209502824906,1,-0.2563800936342728,2,3,1,0,0,0,1,0,1,0,0,0,1
0,1.5718292524118322,1,1,1,1,1,1.711942394054388,0,-0.47854413595580303,3,6,1,1,1,0,1,0,0,1,0,0,0
0,-0.01718523736426863,0,0,0,0,0,-1.4924363467724167,0,-0.5967031192130314,2,0,0,0,1,0,0,1,1,0,0,0,0
0,-1.2395040756535771,0,0,0,0,0,0.18454402122252414,0,2.070208656068116,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1.5718292524118322,1,0,0,0,0,-1.3029658195658524,0,-0.625590684035804,3,0,0,1,1,0,0,1,0,0,1,1,0
0,1.1236456783724194,0,1,0,0,1,-0.6763834620494076,0,-0.5820351174962292,3,3,1,1,0,1,0,0,0,1,0,0,1
0,0.9199258719908678,1,0,0,1,1,1.17510923363579,0,-0.4583365263795232,3,3,1,1,0,0,1,0,0,1,0,0,1
0,0.8791819107145575,0,1,1,1,1,1.3496215613260465,1,-0.44339858132499516,3,5,1,1,1,0,1,0,0,1,0,1,0
0,-1.2395040756535771,0,0,0,1,1,1.0321753271466272,1,3.062408076409467,0,3,1,0,0,0,1,0,1,0,0,0,1
0,-1.076528230548336,1,0,0,0,1,0.3008855730160285,0,0.5644001240206532,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.6347181430566958,0,1,0,0,1,0.17623391038013098,0,-0.5001000223887894,2,4,1,1,1,1,0,0,0,0,1,1,0
1,1.24587756220135,1,0,0,0,0,-1.3145999747452028,0,-0.6210410768081358,3,0,0,1,0,0,0,1,0,0,1,0,0
0,-1.2802480369298874,1,0,0,0,1,0.47705992287476395,1,3.952469321127445,0,1,0,0,0,0,1,0,1,0,0,0,1
1,-0.8320644628904743,0,0,0,0,0,-1.4542098368974081,0,-0.4780827058583592,0,0,0,0,1,0,0,1,1,0,0,1,0
0,0.8791819107145575,0,0,0,0,1,-1.3245721077560746,0,-0.6141417756917583,3,0,0,0,1,1,0,0,1,0,0,0,0
1,-0.09867315991688919,0,0,1,1,1,-0.009912572489475751,0,-0.424222106759695,2,3,1,1,0,1,0,0,0,1,0,0,1
0,-0.09867315991688919,0,0,0,0,0,-1.5007464576148097,1,-0.5931031086659934,2,0,0,0,1,0,0,1,1,0,0,0,0
0,-1.1580161531009565,0,0,0,1,1,0.47207385636932786,1,1.1772291777608999,0,1,1,0,0,0,1,0,1,0,0,0,1
0,0.3087664528462136,1,0,1,1,1,1.3679038051793113,0,-0.3654487445115858,2,4,1,1,1,0,1,0,0,1,0,1,0
1,-0.9542963467194051,0,0,1,0,1,0.3673664597551738,0,0.21829762033687597,0,1,0,0,0,0,1,0,1,0,0,0,1
1,-0.6283446565089229,0,1,1,1,0,0.8992135536683364,1,-0.07145055025692508,1,3,1,0,0,0,1,0,1,0,0,0,1
0,1.2051336009250397,0,0,0,0,1,-0.7046378389135444,0,-0.5863103335012817,3,3,1,1,1,1,0,0,0,0,1,1,0
0,-0.18016108246950976,0,0,1,1,1,0.8792692876465931,0,-0.2997995333719963,2,3,1,1,1,0,1,0,0,1,0,0,0
0,1.5310852911355222,1,1,1,1,0,0.829408622592234,0,-0.5195386959148113,3,6,1,1,1,1,0,0,0,0,1,1,0
0,0.5532302205040753,0,0,1,1,1,1.3163811179564737,0,-0.40780629173059063,2,5,1,1,1,0,1,0,0,0,1,0,0
0,-0.38388088885106114,1,0,0,0,0,0.8427047999400633,0,-0.22862985385511791,1,2,1,0,0,0,1,0,1,0,0,0,0
1,0.5939741817803856,0,1,1,0,0,-0.8143313020331343,0,-0.5690904392663659,2,3,0,1,0,1,0,0,0,1,0,0,1
1,1.4495973685829016,0,1,0,1,1,1.3446354948206103,0,-0.48903990845429884,3,5,1,1,1,0,1,0,0,0,1,0,0
0,1.1236456783724194,1,0,1,1,1,1.3695658273477898,1,-0.4642532962387361,3,4,1,1,0,0,1,0,0,1,0,0,1
1,1.4088534073065913,1,0,1,1,1,1.3030849406086444,0,-0.4885672192966216,3,4,1,1,0,0,1,0,0,0,1,0,1
0,-0.7505765403378537,0,0,1,1,1,0.16127571086382367,0,-0.12508119866361117,1,3,1,0,0,1,0,0,1,0,0,0,1
1,1.0014137945434884,1,0,0,0,1,0.31584377253233625,0,-0.5175601363759197,3,0,0,0,0,0,1,0,1,0,0,0,1
1,0.9199258719908678,1,1,0,1,0,1.2000395661629695,0,-0.4567731869567164,3,3,1,1,0,0,1,0,0,1,0,0,0
0,-1.2802480369298874,0,0,0,0,1,-1.4808021915930663,0,0.5147901530035858,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-1.2802480369298874,0,0,1,0,1,-0.4952230456852367,1,2.245302671422472,0,1,0,0,0,1,0,0,1,0,0,0,0
0,-0.38388088885106114,1,0,1,1,1,1.0670777926846788,0,-0.1957997259761761,1,3,1,0,1,0,1,0,1,0,0,1,0
0,-0.791320501614164,1,1,0,1,1,1.181757322309704,1,0.16960480844785514,1,3,1,0,0,0,1,0,1,0,0,0,1
0,0.5939741817803856,1,0,0,1,1,1.3064089849456015,0,-0.41393768677181153,2,4,1,0,0,0,1,0,1,0,0,0,1
0,0.22727853029359305,0,0,0,0,0,-1.485788258098502,0,-0.6069339427986162,2,0,0,1,0,0,0,1,0,1,0,0,0
0,0.22727853029359305,1,0,0,0,1,0.3374500607225587,1,-0.44276459677833524,2,0,0,0,1,0,1,0,1,0,0,0,0
0,-1.2395040756535771,1,0,0,0,1,-0.2741740972775785,0,1.5332536756480903,0,1,0,0,1,1,0,0,1,0,0,1,0
1,-1.2802480369298874,0,0,1,0,1,-0.5168293338754589,1,2.207365634762362,0,1,0,0,1,1,0,0,1,0,0,1,0
0,-0.7098325790615434,0,0,0,0,1,0.126373245325772,0,-0.16661739008378348,1,0,0,0,1,0,1,0,1,0,0,0,0
0,-0.26164900502213034,0,0,0,0,1,0.14133144484207977,0,-0.36856996273169357,2,0,0,0,1,0,1,0,1,0,0,1,0
1,0.10504664646466222,0,0,0,0,0,-1.499084435446331,0,-0.6032175598516363,2,0,0,1,1,0,0,1,0,0,1,1,0
1,-1.1987601143772668,0,0,0,0,1,-1.4874502802669807,0,-0.08198861599584464,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.7162060656093164,1,0,1,1,0,1.2931128075977727,1,-0.42974478538019084,3,4,1,0,0,0,1,0,1,0,0,0,1
0,0.3902543753988342,1,1,0,0,1,0.9839766842607471,0,-0.41083282196465576,2,3,1,0,0,0,1,0,1,0,0,0,1
0,-0.9135523854430948,0,1,1,0,1,-0.3273588066688946,0,-0.08397832071578046,0,2,0,0,1,1,0,0,1,0,0,1,0
0,1.1643896396487294,0,1,1,0,0,0.9607083739020461,0,-0.49068252334043444,3,4,1,1,1,0,1,0,0,1,0,0,0
0,1.4495973685829016,1,1,1,1,0,1.5108377116684737,0,-0.4805812603695474,3,5,1,1,1,0,1,0,0,0,1,1,0
0,-0.9135523854430948,0,1,0,1,1,1.1335586794238242,0,0.3824084656371864,0,4,1,1,0,0,1,0,0,1,0,0,1
0,1.3273654847539706,1,1,0,0,0,0.829408622592234,1,-0.5083602296478791,3,3,0,1,0,0,1,0,0,1,0,0,1
1,1.6125732136881425,0,1,1,1,1,0.5202724992552084,0,-0.5384523178962363,3,5,1,1,1,1,0,0,0,0,1,0,0
1,0.9199258719908678,0,0,1,0,0,0.48537003371715715,0,-0.5015889170771767,3,2,0,0,0,0,1,0,1,0,0,0,1
0,-1.2802480369298874,0,0,0,0,1,-1.4791401694245876,1,0.5177083865928251,0,0,0,0,0,0,0,1,1,0,0,0,0
0,-1.0357842692720256,0,0,1,0,0,-0.06642132621774938,0,0.2492308963828123,0,3,1,0,1,1,0,0,1,0,0,0,0
0,-1.2395040756535771,1,0,0,0,1,0.3357880385540801,0,2.2472481604819654,0,0,0,0,0,0,1,0,1,0,0,0,0
0,-0.9542963467194051,0,1,0,0,1,0.33412601638560113,0,0.20662468597991895,0,1,0,0,0,0,1,0,1,0,0,0,1
1,-0.22090504374582004,1,0,0,0,1,-1.2946557087234591,0,-0.5593282530928393,2,0,0,1,1,0,0,1,0,0,1,1,0
0,-1.0357842692720256,1,0,0,1,1,1.2349420317010207,1,0.8204751214763992,0,3,1,0,0,0,1,0,1,0,0,0,1
0,1.2866215234776603,0,0,1,0,1,0.11640111231490027,0,-0.544438848087523,3,4,1,1,0,1,0,0,0,0,1,0,0
0,1.5310852911355222,0,1,1,0,0,-0.5450837107395957,0,-0.5875212079796247,3,4,1,1,1,1,0,0,0,0,1,0,0
0,-1.2395040756535771,1,0,0,1,1,0.9706805069129179,1,2.9904249812082315,0,2,1,0,0,0,1,0,1,0,0,0,1
0,1.4088534073065913,0,1,1,1,1,1.3379874061466956,0,-0.4867647809032679,3,5,1,1,0,0,1,0,0,0,1,0,1
0,0.512486259227765,1,0,0,1,1,0.8144504230759262,1,-0.44048726844782526,2,2,1,0,1,0,1,0,1,0,0,1,0
0,-0.3431369275747509,1,0,0,0,0,-1.3179240190821602,0,-0.5496647310073298,1,0,0,1,1,0,0,1,0,0,1,1,0
1,-1.1580161531009565,0,0,0,0,0,-1.5057325241202457,0,-0.21185001071699214,0,0,0,1,1,0,0,1,0,0,1,1,0
1,0.4717422979514547,0,0,0,1,1,0.9357780413748666,0,-0.42598350653183803,2,3,1,0,1,0,1,0,1,0,0,0,0
1,1.6125732136881425,0,0,0,0,1,-1.4658439920767583,0,-0.6339944860918781,3,0,0,1,0,0,0,1,0,0,1,0,0
0,-1.2802480369298874,0,0,0,0,1,0.31584377253233625,1,3.6694006629712352,0,1,0,0,1,0,1,0,1,0,0,1,0
0,1.368109446030281,0,0,0,0,0,-1.5107185906256815,0,-0.6333823193238226,3,0,0,1,1,0,0,1,0,0,1,0,0
0,-1.2802480369298874,0,0,1,0,1,-0.6697353733754932,1,1.9388881445523487,0,3,1,0,0,1,0,0,1,0,0,0,0
1,-0.791320501614164,0,1,0,0,0,0.6399380953856697,1,0.033698501291854865,1,2,1,0,0,0,1,0,1,0,0,0,1
0,-0.9135523854430948,1,0,0,0,1,0.5285826100976015,1,0.18927446082207833,0,1,0,0,1,0,1,0,1,0,0,0,0
0,1.3273654847539706,1,0,0,1,1,1.3147190957879948,0,-0.4825382839491558,3,4,1,0,0,0,1,0,1,0,0,0,1
1,-1.2802480369298874,0,0,0,0,0,-1.504070501951767,0,0.47393488275423606,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.22727853029359305,0,1,1,1,0,0.3075336616899431,0,-0.44545835086071,2,5,1,1,0,1,0,0,0,1,0,0,1
1,-0.38388088885106114,0,1,1,0,0,-0.8209793907070487,0,-0.47205917242416023,1,3,0,1,0,1,0,0,0,0,1,0,0
0,-0.9135523854430948,0,0,0,0,0,-1.485788258098502,0,-0.4537981046611933,0,0,0,1,0,0,0,1,0,1,0,0,0
1,-1.1580161531009565,1,0,0,1,1,1.2266319208586274,1,1.707180397566751,0,3,1,0,0,0,1,0,1,0,0,0,1
1,1.6125732136881425,1,1,1,1,1,0.6233178737008834,0,-0.5334953183747888,3,5,1,1,1,1,0,0,0,0,1,1,0
0,0.10504664646466222,0,0,1,0,0,-0.2642019642667066,0,-0.4827593622513709,2,2,0,0,0,1,0,0,1,0,0,0,1
0,-1.2802480369298874,0,0,0,0,0,-1.4758161250876303,1,0.5235448537713036,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1.0421577558197987,0,0,0,0,0,-1.504070501951767,0,-0.6284154901843332,3,0,0,1,1,0,0,1,0,0,1,1,0
1,1.5310852911355222,0,0,1,1,1,1.374551893853226,0,-0.49257586162550204,3,5,1,1,0,0,1,0,0,1,0,0,1
1,0.22727853029359305,1,0,0,1,0,0.47041183420084937,0,-0.43079235641222546,2,4,1,1,1,1,0,0,0,1,0,1,0
1,1.1236456783724194,0,0,0,1,1,-0.5002091121906725,0,-0.57189305977625,3,3,1,0,0,1,0,0,1,0,0,0,1
0,-0.26164900502213034,1,1,0,1,1,0.9174957975216018,0,-0.26762069708912034,2,3,1,0,1,0,1,0,1,0,0,1,0
0,-0.9950403079957154,0,1,1,0,0,-0.21932736571778344,0,0.08775530444490615,0,3,0,1,1,1,0,0,0,1,0,0,0
1,0.3495104141225239,1,0,1,1,1,1.2565483198912426,1,-0.38194133991836665,2,4,1,1,0,0,1,0,0,1,0,0,1
0,0.1457906077409725,1,0,0,1,1,0.902537598005294,0,-0.3770062576323172,2,2,1,0,1,0,1,0,1,0,0,1,0
0,0.8791819107145575,0,0,1,0,0,0.015017760037703748,0,-0.5286110021307818,3,3,1,1,1,1,0,0,0,1,0,0,0
1,1.5718292524118322,1,0,0,1,1,1.3695658273477898,1,-0.4952429170497833,3,4,1,1,1,0,1,0,0,0,1,0,0
0,0.9199258719908678,1,0,0,0,1,0.27595524048884895,0,-0.5147209682287534,3,0,0,0,0,0,1,0,1,0,0,0,1
0,1.6125732136881425,1,1,0,0,0,-0.1678046784949459,0,-0.5715522824426762,3,2,0,1,1,1,0,0,0,0,1,0,0
1,-1.1987601143772668,0,1,1,0,1,-0.32237274016345874,1,0.9408522570325191,0,2,0,0,0,1,0,0,1,0,0,0,0
1,0.8791819107145575,1,0,0,0,1,-0.16614265632646738,0,-0.5401778189026757,3,2,0,1,1,1,0,0,0,0,1,0,0
1,1.6125732136881425,1,1,1,1,1,1.7219145270652598,0,-0.48064730734774336,3,6,1,1,1,0,1,0,0,0,1,0,0
0,0.797693988161937,1,1,1,1,1,1.4792592904673796,0,-0.4263677100316372,3,5,1,1,0,0,1,0,0,0,1,0,1
0,1.1236456783724194,1,1,0,1,1,1.2166597878477559,0,-0.4730558369013594,3,3,1,1,1,0,1,0,0,1,0,0,0
0,0.2680224915699033,0,0,0,1,1,-0.4702927131580572,0,-0.5192859193433491,2,3,1,0,1,1,0,0,1,0,0,1,0
0,-0.7098325790615434,0,0,0,1,0,-0.28747027462540753,0,-0.2574474105488557,1,1,1,1,0,1,0,0,0,1,0,0,0
0,1.4903413298592119,1,0,1,1,1,1.3861860490325761,1,-0.4894990922074711,3,4,1,1,1,0,1,0,0,0,1,0,0
1,0.4309983366751445,0,0,0,0,1,-1.5157046571311175,0,-0.6161580098079599,2,0,0,1,0,0,0,1,0,1,0,0,0
0,1.24587756220135,1,1,1,1,0,0.6050356298476185,0,-0.5157110831965309,3,5,1,1,1,1,0,0,0,1,0,0,0
0,-1.2395040756535771,0,0,0,0,0,0.17623391038013098,0,2.0604812107706514,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1.6125732136881425,0,1,1,1,1,1.4460188470978068,0,-0.4939192738083932,3,6,1,1,1,0,1,0,0,0,1,0,0
1,-0.01718523736426863,1,0,0,0,1,0.8726211989726784,1,-0.34502757997136607,2,2,1,0,1,0,1,0,1,0,0,0,0
1,0.3087664528462136,1,0,0,0,0,-1.3145999747452028,0,-0.5952062573424238,2,0,0,1,1,0,0,1,0,0,1,1,0
0,1.0421577558197987,0,1,0,1,1,-0.6464670630167922,0,-0.577371133165775,3,3,1,1,0,1,0,0,0,1,0,0,1
0,1.4088534073065913,0,1,1,1,0,-0.6946657059026727,0,-0.5917353597161981,3,3,1,1,0,1,0,0,0,0,1,0,1
0,0.7569500268856267,1,1,0,0,1,0.42221319131496887,1,-0.4931228328182848,3,1,0,0,0,0,1,0,1,0,0,0,1
0,-0.05792919864057891,1,0,1,1,1,0.4820459893801996,0,-0.3778245461049755,2,4,1,1,0,1,0,0,0,1,0,0,0
0,1.4903413298592119,1,1,0,0,1,0.6681924722498068,0,-0.5255184325089387,3,2,0,0,1,0,1,0,1,0,0,1,0
0,-0.01718523736426863,1,0,1,0,1,0.48038396721172105,0,-0.3867671634295762,2,1,0,1,0,0,1,0,0,1,0,0,1
0,-0.46536881140368175,0,1,1,1,0,0.2078123315812251,0,-0.29011172970113613,1,4,1,1,1,1,0,0,0,0,1,1,0
0,0.797693988161937,0,1,0,0,0,-0.3672473387123819,0,-0.5487132767352156,3,2,0,1,0,1,0,0,0,1,0,0,1
1,1.6125732136881425,1,0,0,0,0,-1.3478404181147754,0,-0.6283179221237688,3,0,0,1,1,0,0,1,0,0,1,1,0
0,1.6125732136881425,0,0,0,1,1,-0.3522891391960741,1,-0.580426910618171,3,4,1,1,0,1,0,0,0,0,1,0,1
1,0.797693988161937,0,1,0,0,0,-0.6830315507233222,0,-0.56963646095995,3,3,1,1,1,1,0,0,0,1,0,0,0
0,0.3495104141225239,0,0,1,0,0,-0.49023697917980086,0,-0.5279919828845796,2,1,0,1,1,1,0,0,0,1,0,0,0
0,0.3495104141225239,0,0,0,0,0,-1.4841262359300234,0,-0.611092158425774,2,0,0,1,0,0,0,1,0,0,1,0,0
0,-1.076528230548336,0,0,0,0,1,0.1479795335159944,1,0.4876922696749354,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1.4088534073065913,1,1,1,0,1,0.15130357785295148,0,-0.5480476862772926,3,4,0,1,1,1,0,0,0,1,0,1,0
1,-0.6690886177852331,0,0,0,0,0,-1.5107185906256815,0,-0.5342289919282478,1,0,0,0,0,0,0,1,1,0,0,0,0
0,-0.6283446565089229,0,0,0,0,0,-1.5173666792995961,0,-0.5429073990073581,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0.10504664646466222,0,1,0,0,0,-0.12625412428298008,0,-0.469303062923212,2,3,0,0,0,1,0,0,1,0,0,0,0
1,1.0421577558197987,0,0,0,0,0,-1.472492080750673,0,-0.626535949906518,3,0,0,1,1,0,0,1,0,0,1,1,0
0,-1.2802480369298874,0,0,0,0,1,-0.4752787796634931,1,2.2803214744933435,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0.797693988161937,0,0,1,1,0,-0.48525091267436476,0,-0.556531940313932,3,4,1,1,0,1,0,0,0,0,1,0,0
0,1.5310852911355222,0,1,1,1,0,0.4920181223910713,0,-0.5362260598194754,3,5,1,1,1,1,0,0,0,0,1,0,0
1,-0.5468567339563023,1,0,0,0,1,-1.3262341299245533,0,-0.5217664178942024,1,0,0,1,1,0,0,1,0,0,1,0,0
0,-1.2802480369298874,1,0,0,0,1,0.3191678168692938,1,3.675237130149714,0,0,0,0,0,0,1,0,1,0,0,0,1
1,0.10504664646466222,0,1,1,1,1,1.3994822263804054,0,-0.3204731498720093,2,5,1,0,0,0,1,0,1,0,0,0,1
0,-0.01718523736426863,1,0,0,1,1,1.2149977656792768,0,-0.30859387576631825,2,3,1,0,0,0,1,0,1,0,0,0,1
1,-0.6283446565089229,0,1,1,0,1,-0.3140626293210656,0,-0.30815171916188794,1,2,0,0,1,1,0,0,1,0,0,1,0
1,1.4088534073065913,0,0,0,0,0,-0.47361675749501453,0,-0.5803199165582915,3,1,0,1,1,1,0,0,0,1,0,1,0
0,-0.9542963467194051,0,0,0,0,0,-1.5057325241202457,0,-0.43947223067765506,0,0,0,0,1,0,0,1,1,0,0,0,0
1,-0.05792919864057891,1,0,1,1,1,0.4870320558856357,1,-0.3772773773069932,2,4,1,1,0,1,0,0,0,1,0,0,0
0,-1.1580161531009565,1,1,0,1,0,0.8593250216248496,0,1.449208548278,0,2,1,0,0,0,1,0,1,0,0,0,1
1,1.0421577558197987,1,1,1,0,1,0.8327326669291911,0,-0.4893295096260142,3,3,0,1,1,0,1,0,0,1,0,0,0
0,1.1236456783724194,0,1,1,1,0,0.47207385636932786,0,-0.5159203827367428,3,5,1,1,0,1,0,0,0,1,0,0,0
0,1.0421577558197987,1,0,1,1,1,1.3246912287988668,1,-0.4600482505611048,3,4,1,1,0,0,1,0,0,1,0,0,1
0,-1.2802480369298874,0,0,0,0,0,-1.504070501951767,0,0.47393488275423606,0,0,0,0,0,0,0,1,1,0,0,0,0
1,-0.22090504374582004,0,0,0,0,0,-1.4924363467724167,0,-0.5841332386013731,2,0,0,1,0,0,0,1,0,0,1,0,0
1,1.368109446030281,1,1,1,1,1,1.7102803718859096,0,-0.46456032840007033,3,6,1,1,0,0,1,0,0,1,0,0,1
0,-0.7098325790615434,1,1,0,1,1,0.7629277358530887,0,-0.026906956998953468,1,2,1,0,1,0,1,0,1,0,0,0,0
0,0.5939741817803856,1,0,0,1,1,1.1717851892988325,1,-0.423786725135494,2,3,1,0,0,0,1,0,1,0,0,0,1
0,0.3495104141225239,1,1,0,0,1,0.5485268761193449,0,-0.4411397927286489,2,1,0,0,1,0,1,0,1,0,0,1,0
0,1.082901717096109,0,0,0,1,1,-0.6813695285548437,0,-0.580909285302785,3,2,1,0,0,1,0,0,1,0,0,0,1
1,0.7162060656093164,0,0,0,0,0,0.18454402122252414,0,-0.5060766208320573,3,0,0,1,1,0,1,0,0,0,1,1,0
1,-0.6283446565089229,0,1,0,1,0,-0.6763834620494076,0,-0.3788378216567947,1,3,1,1,1,1,0,0,0,1,0,1,0
1,-1.076528230548336,0,1,0,0,1,-0.5201533782124163,0,0.15251229742516798,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0.7569500268856267,0,0,0,0,1,-1.1749901125929976,0,-0.6009852358667054,3,1,0,0,1,1,0,0,1,0,0,1,0
0,0.4717422979514547,0,0,1,1,0,1.1884054109836186,1,-0.40626921739564387,2,4,1,0,0,0,1,0,1,0,0,0,1
0,0.6754621043330061,0,0,0,1,1,0.6814886495976356,0,-0.4679541905086304,3,2,1,0,1,0,1,0,1,0,0,1,0
0,-1.2395040756535771,0,0,0,1,0,1.025527238472713,1,3.054626120171496,0,3,1,0,0,0,1,0,1,0,0,0,1
0,1.082901717096109,1,1,1,0,1,0.14299346701055832,0,-0.5326611566273625,3,3,1,1,0,1,0,0,0,1,0,0,0
0,0.7162060656093164,1,1,0,1,1,0.18454402122252414,0,-0.5060766208320573,3,3,1,0,1,1,0,0,1,0,0,0,0
1,1.082901717096109,0,0,0,0,0,-1.4691680364137156,0,-0.6270173760127654,3,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.5876006952326126,1,0,0,0,0,0.31085770602690066,0,-0.21154282823391427,1,0,0,0,0,0,1,0,1,0,0,0,0
