Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label
0,-0.3838808888510611,1,0,1,1,1,1.0670777926846788,0,-0.1957997259761761,1,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.791320501614164,1,1,0,1,1,1.181757322309704,1,0.1696048084478551,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.5939741817803856,1,0,0,1,1,1.3064089849456015,0,-0.4139376867718115,2,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.227278530293593,0,0,0,0,0,-1.485788258098502,0,-0.6069339427986162,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,0.227278530293593,1,0,0,0,1,0.3374500607225587,1,-0.4427645967783352,2,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.2395040756535771,1,0,0,0,1,-0.2741740972775785,0,1.5332536756480903,0,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
1,-1.2802480369298874,0,0,1,0,1,-0.5168293338754589,1,2.207365634762362,0,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-0.7098325790615434,0,0,0,0,1,0.126373245325772,0,-0.1666173900837834,1,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.2616490050221303,0,0,0,0,1,0.1413314448420797,0,-0.3685699627316935,2,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
1,0.1050466464646622,0,0,0,0,0,-1.499084435446331,0,-0.6032175598516363,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
1,-1.1987601143772668,0,0,0,0,1,-1.487450280266981,0,-0.0819886159958446,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,0.7162060656093164,1,0,1,1,0,1.2931128075977727,1,-0.4297447853801908,3,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.3902543753988342,1,1,0,0,1,0.9839766842607472,0,-0.4108328219646557,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.9135523854430948,0,1,1,0,1,-0.3273588066688946,0,-0.0839783207157804,0,2,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,1.1643896396487294,0,1,1,0,0,0.960708373902046,0,-0.4906825233404344,3,4,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.4495973685829016,1,1,1,1,0,1.5108377116684737,0,-0.4805812603695474,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
0,-0.9135523854430948,0,1,0,1,1,1.1335586794238242,0,0.3824084656371864,0,4,1,1,0,0,1,0,0,1,0,0,1,0,Critical Churn-Risk
0,1.3273654847539706,1,1,0,0,0,0.829408622592234,1,-0.5083602296478791,3,3,0,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
1,1.6125732136881423,0,1,1,1,1,0.5202724992552084,0,-0.5384523178962363,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
1,0.9199258719908678,0,0,1,0,0,0.4853700337171571,0,-0.5015889170771767,3,2,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,1,-1.4791401694245876,1,0.5177083865928251,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.0357842692720256,0,0,1,0,0,-0.0664213262177493,0,0.2492308963828123,0,3,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.2395040756535771,1,0,0,0,1,0.3357880385540801,0,2.2472481604819654,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.9542963467194052,0,1,0,0,1,0.3341260163856011,0,0.2066246859799189,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.22090504374582,1,0,0,0,1,-1.2946557087234591,0,-0.5593282530928393,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,-1.0357842692720256,1,0,0,1,1,1.234942031701021,1,0.8204751214763992,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.2866215234776603,0,0,1,0,1,0.1164011123149002,0,-0.544438848087523,3,4,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.5310852911355222,0,1,1,0,0,-0.5450837107395957,0,-0.5875212079796247,3,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-1.2395040756535771,1,0,0,1,1,0.970680506912918,1,2.9904249812082315,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.4088534073065913,0,1,1,1,1,1.3379874061466956,0,-0.4867647809032679,3,5,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,0.512486259227765,1,0,0,1,1,0.8144504230759262,1,-0.4404872684478252,2,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.3431369275747509,1,0,0,0,0,-1.3179240190821602,0,-0.5496647310073298,1,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
1,-1.1580161531009563,0,0,0,0,0,-1.5057325241202455,0,-0.2118500107169921,0,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
1,0.4717422979514547,0,0,0,1,1,0.9357780413748666,0,-0.425983506531838,2,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,1.6125732136881423,0,0,0,0,1,-1.4658439920767583,0,-0.6339944860918781,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.2802480369298874,0,0,0,0,1,0.3158437725323362,1,3.6694006629712352,0,1,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,1.368109446030281,0,0,0,0,0,-1.5107185906256817,0,-0.6333823193238226,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.2802480369298874,0,0,1,0,1,-0.6697353733754932,1,1.9388881445523487,0,3,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.791320501614164,0,1,0,0,0,0.6399380953856697,1,0.0336985012918548,1,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.9135523854430948,1,0,0,0,1,0.5285826100976015,1,0.1892744608220783,0,1,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.3273654847539706,1,0,0,1,1,1.3147190957879948,0,-0.4825382839491558,3,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-1.2802480369298874,0,0,0,0,0,-1.504070501951767,0,0.473934882754236,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,0.227278530293593,0,1,1,1,0,0.3075336616899431,0,-0.44545835086071,2,5,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk
1,-0.3838808888510611,0,1,1,0,0,-0.8209793907070487,0,-0.4720591724241602,1,3,0,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.9135523854430948,0,0,0,0,0,-1.485788258098502,0,-0.4537981046611933,0,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
1,-1.1580161531009563,1,0,0,1,1,1.2266319208586274,1,1.707180397566751,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.6125732136881423,1,1,1,1,1,0.6233178737008834,0,-0.5334953183747888,3,5,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,0.1050466464646622,0,0,1,0,0,-0.2642019642667066,0,-0.4827593622513709,2,2,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.4758161250876305,1,0.5235448537713036,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,1.0421577558197987,0,0,0,0,0,-1.504070501951767,0,-0.6284154901843332,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
1,1.5310852911355222,0,0,1,1,1,1.374551893853226,0,-0.492575861625502,3,5,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
1,0.227278530293593,1,0,0,1,0,0.4704118342008493,0,-0.4307923564122254,2,4,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
1,1.1236456783724194,0,0,0,1,1,-0.5002091121906725,0,-0.57189305977625,3,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.2616490050221303,1,1,0,1,1,0.9174957975216018,0,-0.2676206970891203,2,3,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.9950403079957154,0,1,1,0,0,-0.2193273657177834,0,0.0877553044449061,0,3,0,1,1,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
1,0.3495104141225239,1,0,1,1,1,1.2565483198912426,1,-0.3819413399183666,2,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
0,0.1457906077409725,1,0,0,1,1,0.902537598005294,0,-0.3770062576323172,2,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.8791819107145575,0,0,1,0,0,0.0150177600377037,0,-0.5286110021307818,3,3,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
1,1.5718292524118322,1,0,0,1,1,1.3695658273477898,1,-0.4952429170497833,3,4,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.9199258719908678,1,0,0,0,1,0.2759552404888489,0,-0.5147209682287534,3,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.6125732136881423,1,1,0,0,0,-0.1678046784949459,0,-0.5715522824426762,3,2,0,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
1,-1.1987601143772668,0,1,1,0,1,-0.3223727401634587,1,0.9408522570325192,0,2,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,0.8791819107145575,1,0,0,0,1,-0.1661426563264673,0,-0.5401778189026757,3,2,0,1,1,1,0,0,0,0,1,0,0,3,Loyal Low-Risk
1,1.6125732136881423,1,1,1,1,1,1.7219145270652598,0,-0.4806473073477433,3,6,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.797693988161937,1,1,1,1,1,1.4792592904673796,0,-0.4263677100316372,3,5,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
0,1.1236456783724194,1,1,0,1,1,1.216659787847756,0,-0.4730558369013594,3,3,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,0.2680224915699033,0,0,0,1,1,-0.4702927131580572,0,-0.5192859193433491,2,3,1,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-0.7098325790615434,0,0,0,1,0,-0.2874702746254075,0,-0.2574474105488557,1,1,1,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
0,1.490341329859212,1,0,1,1,1,1.386186049032576,1,-0.4894990922074711,3,4,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
1,0.4309983366751445,0,0,0,0,1,-1.5157046571311177,0,-0.6161580098079599,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,1.24587756220135,1,1,1,1,0,0.6050356298476185,0,-0.5157110831965309,3,5,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.2395040756535771,0,0,0,0,0,0.1762339103801309,0,2.0604812107706514,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.6125732136881423,0,1,1,1,1,1.4460188470978068,0,-0.4939192738083932,3,6,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
1,-0.0171852373642686,1,0,0,0,1,0.8726211989726784,1,-0.345027579971366,2,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,0.3087664528462136,1,0,0,0,0,-1.3145999747452028,0,-0.5952062573424238,2,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,1.0421577558197987,0,1,0,1,1,-0.6464670630167922,0,-0.577371133165775,3,3,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk
0,1.4088534073065913,0,1,1,1,0,-0.6946657059026727,0,-0.5917353597161981,3,3,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk
0,0.7569500268856267,1,1,0,0,1,0.4222131913149688,1,-0.4931228328182848,3,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.0579291986405789,1,0,1,1,1,0.4820459893801996,0,-0.3778245461049755,2,4,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.490341329859212,1,1,0,0,1,0.6681924722498068,0,-0.5255184325089387,3,2,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.0171852373642686,1,0,1,0,1,0.480383967211721,0,-0.3867671634295762,2,1,0,1,0,0,1,0,0,1,0,0,1,0,Critical Churn-Risk
0,-0.4653688114036817,0,1,1,1,0,0.2078123315812251,0,-0.2901117297011361,1,4,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,0.797693988161937,0,1,0,0,0,-0.3672473387123819,0,-0.5487132767352156,3,2,0,1,0,1,0,0,0,1,0,0,1,3,Loyal Low-Risk
1,1.6125732136881423,1,0,0,0,0,-1.3478404181147754,0,-0.6283179221237688,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,1.6125732136881423,0,0,0,1,1,-0.3522891391960741,1,-0.580426910618171,3,4,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk
1,0.797693988161937,0,1,0,0,0,-0.6830315507233222,0,-0.56963646095995,3,3,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,0.3495104141225239,0,0,1,0,0,-0.4902369791798008,0,-0.5279919828845796,2,1,0,1,1,1,0,0,0,1,0,0,0,3,Loyal Low-Risk
0,0.3495104141225239,0,0,0,0,0,-1.4841262359300234,0,-0.611092158425774,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.076528230548336,0,0,0,0,1,0.1479795335159944,1,0.4876922696749354,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,1.4088534073065913,1,1,1,0,1,0.1513035778529514,0,-0.5480476862772926,3,4,0,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
1,-0.6690886177852331,0,0,0,0,0,-1.5107185906256817,0,-0.5342289919282478,1,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.6283446565089229,0,0,0,0,0,-1.517366679299596,0,-0.5429073990073581,1,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,0.1050466464646622,0,1,0,0,0,-0.12625412428298,0,-0.469303062923212,2,3,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,1.0421577558197987,0,0,0,0,0,-1.472492080750673,0,-0.626535949906518,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,-1.2802480369298874,0,0,0,0,1,-0.4752787796634931,1,2.2803214744933435,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,0.797693988161937,0,0,1,1,0,-0.4852509126743647,0,-0.556531940313932,3,4,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.5310852911355222,0,1,1,1,0,0.4920181223910713,0,-0.5362260598194754,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
1,-0.5468567339563023,1,0,0,0,1,-1.3262341299245533,0,-0.5217664178942024,1,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-1.2802480369298874,1,0,0,0,1,0.3191678168692938,1,3.675237130149714,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.1050466464646622,0,1,1,1,1,1.3994822263804054,0,-0.3204731498720093,2,5,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.0171852373642686,1,0,0,1,1,1.2149977656792768,0,-0.3085938757663182,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.6283446565089229,0,1,1,0,1,-0.3140626293210656,0,-0.3081517191618879,1,2,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
1,1.4088534073065913,0,0,0,0,0,-0.4736167574950145,0,-0.5803199165582915,3,1,0,1,1,1,0,0,0,1,0,1,0,3,Loyal Low-Risk
0,-0.9542963467194052,0,0,0,0,0,-1.5057325241202455,0,-0.439472230677655,0,0,0,0,1,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.0579291986405789,1,0,1,1,1,0.4870320558856357,1,-0.3772773773069932,2,4,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.1580161531009563,1,1,0,1,0,0.8593250216248496,0,1.449208548278,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.0421577558197987,1,1,1,0,1,0.8327326669291911,0,-0.4893295096260142,3,3,0,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.1236456783724194,0,1,1,1,0,0.4720738563693278,0,-0.5159203827367428,3,5,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.0421577558197987,1,0,1,1,1,1.3246912287988668,1,-0.4600482505611048,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.504070501951767,0,0.473934882754236,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.22090504374582,0,0,0,0,0,-1.4924363467724169,0,-0.5841332386013731,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,1.368109446030281,1,1,1,1,1,1.7102803718859096,0,-0.4645603284000703,3,6,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
0,-0.7098325790615434,1,1,0,1,1,0.7629277358530887,0,-0.0269069569989534,1,2,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,0.5939741817803856,1,0,0,1,1,1.1717851892988325,1,-0.423786725135494,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.3495104141225239,1,1,0,0,1,0.5485268761193449,0,-0.4411397927286489,2,1,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,1.082901717096109,0,0,0,1,1,-0.6813695285548437,0,-0.580909285302785,3,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,0.7162060656093164,0,0,0,0,0,0.1845440212225241,0,-0.5060766208320573,3,0,0,1,1,0,1,0,0,0,1,1,0,3,Loyal Low-Risk
1,-0.6283446565089229,0,1,0,1,0,-0.6763834620494076,0,-0.3788378216567947,1,3,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
1,-1.076528230548336,0,1,0,0,1,-0.5201533782124163,0,0.1525122974251679,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,0.7569500268856267,0,0,0,0,1,-1.1749901125929976,0,-0.6009852358667054,3,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,0.4717422979514547,0,0,1,1,0,1.1884054109836186,1,-0.4062692173956438,2,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.6754621043330061,0,0,0,1,1,0.6814886495976356,0,-0.4679541905086304,3,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-1.2395040756535771,0,0,0,1,0,1.025527238472713,1,3.054626120171496,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.082901717096109,1,1,1,0,1,0.1429934670105583,0,-0.5326611566273625,3,3,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,0.7162060656093164,1,1,0,1,1,0.1845440212225241,0,-0.5060766208320573,3,3,1,0,1,1,0,0,1,0,0,0,0,1,Stable Mid-Risk
1,1.082901717096109,0,0,0,0,0,-1.4691680364137156,0,-0.6270173760127654,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.5876006952326126,1,0,0,0,0,0.3108577060269006,0,-0.2115428282339142,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.9135523854430948,1,0,0,0,0,0.3407741050595158,0,0.1293180252613441,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.7505765403378537,0,0,0,0,0,-0.6713973955439717,0,-0.3200192024247943,1,0,0,1,0,1,0,0,0,1,0,0,1,3,Loyal Low-Risk
0,0.1050466464646622,0,0,0,0,0,-1.4409136595495788,0,-0.5975432167614488,2,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,-0.9950403079957154,0,0,0,0,1,-0.7096239054189802,0,-0.1035511197385569,0,0,0,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
1,-0.5876006952326126,0,0,0,0,0,-1.487450280266981,0,-0.543914274924113,1,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
1,1.1236456783724194,1,1,0,1,0,0.975666573418354,0,-0.4869294064239723,3,3,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,1,0,0.9839766842607472,1,4.842530565845422,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.076528230548336,0,0,0,0,0,-1.504070501951767,0,-0.3410860696690168,0,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,-0.5468567339563023,1,1,1,1,1,0.3690284819236528,0,-0.224106591791797,1,4,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,0.8384379494382472,1,1,1,0,0,-0.0215467276688259,0,-0.5284243137866891,3,3,0,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.6125732136881423,1,1,0,1,1,1.4875694013097729,0,-0.4919204836787773,3,5,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.1236456783724194,1,0,1,1,1,1.5291199555217383,0,-0.4550680364168682,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,1,1,-0.325696784500416,1,2.542962497524878,0,1,1,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
1,-0.791320501614164,0,0,1,0,0,-0.3772194717232536,0,-0.2214384925102068,1,2,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,-1.1172721918246462,0,0,0,0,0,0.1712478438746953,0,0.6937751464769276,0,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-1.2802480369298874,1,0,0,1,1,1.2183218100162343,1,5.254001501928158,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.791320501614164,0,0,0,1,0,1.070401837021636,0,0.1416731440937078,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.1865345690172827,1,1,1,1,1,0.8576629994563706,0,-0.3887871209698152,2,6,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,1.2866215234776603,0,1,0,0,1,0.2909134400051568,0,-0.5350107087992114,3,1,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.1172721918246462,1,0,1,1,0,0.10476695713555,1,0.6548653652870708,0,3,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,1.1643896396487294,1,0,1,0,1,0.982314662092268,0,-0.4894587479643019,3,3,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,1,0.1562896443583875,1,3.3892502384042658,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,1,-1.527338812310468,1,0.4330796125048863,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.2616490050221303,0,0,0,0,0,-1.509056568457203,0,-0.5832222556290709,2,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-1.2802480369298874,0,0,0,0,1,0.1463175113475158,1,3.37174083686883,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.3431369275747509,0,0,0,0,0,-1.4974224132778524,0,-0.5748782692183572,1,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.6283446565089229,0,0,1,1,0,-0.338992961848245,0,-0.3130154418106201,1,4,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk
1,-0.2616490050221303,0,0,0,0,1,-1.1633559574136474,0,-0.5382598418096807,2,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,1,0.1612757108638236,1,3.398004939171984,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.3087664528462136,1,1,0,1,0,1.2316179873640631,1,-0.3771216788685429,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.797693988161937,1,0,0,1,1,1.2715065194075503,0,-0.4401329628110678,3,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,1,0.5817673194889176,1,4.136318037249518,0,2,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.4791401694245876,0,0.5177083865928251,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.4653688114036817,0,1,1,0,0,-0.987181607554912,0,-0.480858088852321,1,2,0,1,0,1,0,0,0,0,1,0,0,3,Loyal Low-Risk
0,1.4088534073065913,1,0,0,1,1,1.359593694336918,0,-0.4856489857073823,3,4,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
1,0.4717422979514547,0,1,1,0,0,-0.2841462302884502,0,-0.5211827711763546,2,2,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,1.5310852911355222,0,0,1,1,0,-0.1478604124732022,0,-0.567874508604183,3,5,1,1,0,1,0,0,0,1,0,0,1,1,Stable Mid-Risk
0,-1.1987601143772668,0,0,0,1,0,0.480383967211721,1,1.6456056688338023,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.960669833267178,0,1,0,0,1,-0.1661426563264673,0,-0.5446310340512946,3,3,0,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.791320501614164,1,0,0,0,1,0.6582203392389346,1,0.038284296932088,1,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.0421577558197987,1,1,0,0,1,0.9507362408911744,1,-0.4823059643773364,3,3,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,0.3902543753988342,1,0,0,1,1,0.9773285955868324,1,-0.4113757491440491,2,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
